,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,Expected Price ($1k),Year
44367,1,1,153,0,7,32.1,2019
44391,1,1,58,0,30,13.4,2017
44393,0,2,26,0,5,33.0,2020
44394,0,2,29,0,5,20.004,2018
44395,0,2,19,0,34,15.0,2014
44411,1,1,95,0,24,26.52,2002
44415,0,2,23,0,43,45.6,2022
44439,1,1,249,0,19,69.0,2018
44489,1,1,308,0,9,50.0,2020
44497,0,2,25,0,47,34.5,2019
44499,0,1,37,0,16,21.9,2014
44505,1,0,0,0,40,38.5,2021
44563,1,1,233,0,1,58.6,2021
44565,1,0,0,0,40,20.6,2022
44576,0,1,53,0,43,18.374,2016
44620,0,2,6,0,31,16.557,2015
44622,1,1,62,0,37,23.0,2016
44628,1,0,0,0,36,65.9,2021
44659,0,2,24,0,5,44.0,2021
44677,0,2,17,34995,47,26.22,2019
44681,1,1,81,0,5,16.0,2014
44692,1,1,218,0,48,78.4,2020
44705,0,1,33,0,15,30.0,2018
44716,0,2,22,0,17,26.0,2020
44762,1,1,208,0,14,62.0,2015
44793,1,0,0,0,13,142.0,2021
44801,0,1,35,0,21,7.0,2011
44808,0,2,20,0,28,46.5,2020
44829,1,1,208,69900,15,33.89,2013
44832,0,1,31,0,45,37.3,2022
44846,1,1,258,0,49,24.0,2019
44847,1,0,0,0,6,142.0,2021
44872,0,2,17,0,10,43.0,2021
44927,1,0,0,0,4,136.8,2022
44947,1,1,81,0,19,18.0,2015
44955,0,2,19,0,9,17.0,2014
44956,1,1,308,0,4,50.0,2020
44962,1,0,0,0,26,38.5,2021
44976,1,1,93,31950,19,20.0,2016
44997,1,1,215,0,43,40.0,2020
45013,0,2,17,0,24,29.5,2021
45034,1,1,239,38500,37,22.3,2019
45038,1,1,76,0,5,15.6,2015
45070,0,1,47,0,47,28.1,2019
45095,1,1,203,0,2,119.8,2020
45103,0,2,17,0,3,43.0,2021
45114,0,2,17,0,23,38.0,2019
45130,0,2,21,0,29,19.0,2018
45131,1,1,84,0,42,12.0,2017
45146,0,2,14,0,39,36.98,2017
45164,0,2,29,35390,2,22.0,2019
45175,0,1,31,0,16,37.3,2022
45180,0,2,22,0,19,26.0,2020
45194,0,1,126,0,49,32.1,2019
45221,0,1,72,0,19,19.0,2016
45241,0,1,97,0,21,25.004,2018
45251,0,2,19,0,42,15.0,2014
45267,0,2,26,0,26,33.0,2020
45310,1,0,0,0,24,95.0,2022
45347,0,2,13,0,42,30.152,2016
45356,1,1,74,0,48,2.8,1999
45380,0,2,21,0,4,58.0,2020
45394,1,1,289,0,27,102.0,2020
45397,0,2,14,0,49,38.0,2016
45423,0,2,13,0,41,68.0,2019
45470,1,1,239,38500,5,22.3,2019
45490,0,2,16,0,33,39.0,2018
45510,0,2,17,52900,10,20.5,2019
45513,1,1,84,0,35,19.0,2016
45526,1,1,153,0,36,32.1,2019
45578,0,1,53,0,2,26.0,2019
45582,1,1,208,0,0,62.0,2015
45611,1,1,87,0,49,7.0,2013
45659,0,1,53,0,47,26.0,2019
45661,1,1,239,0,19,25.0,2019
45677,1,1,293,0,16,102.0,2020
45704,0,2,20,0,10,46.5,2020
45724,0,2,28,0,32,38.0,2021
45742,1,0,0,0,20,36.5,2021
45758,0,2,25,0,7,40.0,2021
45770,1,0,0,0,4,24.69,2022
45818,0,2,14,0,47,73.9,2015
45826,1,1,82,0,24,12.0,2014
45832,0,1,32,39995,26,38.0,2019
45857,0,2,13,0,27,42.0,2018
45869,0,2,21,0,14,19.0,2018
45883,1,1,258,0,16,27.0,2020
45892,1,1,76,0,43,14.0,2012
45894,1,1,233,0,39,58.6,2021
45901,1,1,245,109000,42,46.0,2011
45907,1,1,58,0,42,13.4,2017
45928,0,2,14,90700,5,47.9,2018
45934,0,2,16,53400,33,41.0,2019
45935,1,1,258,0,6,24.0,2019
45946,1,1,203,0,40,119.8,2020
45947,1,0,0,0,16,136.8,2022
45949,1,0,0,0,42,31.67,2021
45953,0,1,33,102000,11,40.0,2012
45955,0,2,18,0,35,28.4,2021
45994,1,1,87,0,25,16.7,2015
45998,0,2,17,0,36,25.0,2020
46020,0,2,29,0,26,23.25,2020
46045,0,2,21,0,33,19.0,2018
46081,1,1,82,0,12,13.9,2016
46108,0,2,29,0,35,20.998,2017
46139,0,2,14,0,1,46.745,2017
46148,1,1,234,0,17,52.9,2019
46150,0,2,6,0,17,16.557,2015
46159,1,1,84,0,34,51.0,2018
46166,1,0,0,0,47,67.07,2021
46172,0,1,126,0,33,42.0,2020
46181,0,2,15,0,5,57.0,2015
46182,0,2,16,0,41,80.0,2020
46196,0,2,21,0,35,51.0,2022
46218,1,0,0,0,21,32.3,2022
46248,0,2,29,0,10,23.1,2018
46270,0,1,35,0,1,7.0,2011
46274,0,2,14,45600,11,34.0,2018
46276,1,1,93,31950,31,20.0,2016
46282,1,1,125,0,27,32.0,2017
46284,0,2,14,0,27,45.0,2016
46326,0,1,47,0,44,30.8,2020
46333,1,1,87,0,29,10.042,2015
46337,0,1,47,0,20,30.8,2020
46349,0,2,22,0,8,26.0,2020
46370,1,1,84,0,23,51.0,2018
46385,1,1,203,0,23,98.4,2021
46389,1,1,76,0,46,14.0,2012
46391,0,1,30,0,39,70.0,2021
46411,1,1,124,0,42,26.0,2017
46413,0,2,29,0,21,31.8,2021
46427,1,1,87,0,23,13.0,2014
46444,1,1,265,59900,5,33.8,2012
46451,1,0,0,0,22,60.2,2022
46540,0,2,29,0,24,20.998,2017
46549,0,1,37,0,25,21.9,2014
46554,1,1,84,0,19,19.0,2014
46560,1,1,215,0,3,40.0,2020
46599,0,2,20,0,6,50.0,2021
46696,0,2,22,0,32,37.0,2019
46709,1,1,82,0,44,12.0,2014
46712,0,2,14,44100,30,28.0,2017
46730,1,1,82,0,21,13.9,2016
46731,0,1,153,0,1,44.45,2021
46746,1,1,82,0,3,9.035,2015
46773,0,2,16,0,33,25.0,2017
46795,0,2,29,0,19,21.53,2019
46818,0,2,20,0,23,46.5,2020
46824,0,2,15,0,34,57.0,2015
46838,0,1,40,0,35,32.3,2016
46840,0,1,72,0,8,16.0,2014
46854,0,2,22,0,41,50.0,2021
46855,1,0,0,0,45,60.2,2022
46864,1,1,100,0,43,13.816,2017
46905,1,1,270,0,24,82.5,2019
46908,0,2,17,34995,49,26.22,2019
46909,0,2,14,0,39,46.745,2017
46915,0,2,17,0,21,90.0,2021
46937,0,2,21,0,27,51.57,2021
46966,0,2,25,0,29,28.0,2017
46976,1,1,81,0,27,16.0,2014
46981,0,2,29,0,21,20.998,2017
46989,0,2,21,0,48,19.0,2018
46997,0,2,21,0,46,42.0,2019
47053,0,1,53,0,49,26.0,2019
47060,1,1,293,0,33,102.0,2020
47071,0,2,26,28500,42,22.0,2019
47089,0,2,26,28500,21,22.0,2019
47105,1,1,84,0,43,22.0,2019
47152,0,2,12,36800,40,22.0,2018
47207,1,1,76,0,2,9.079,2014
47214,0,2,24,0,23,44.0,2021
47231,0,1,47,0,42,28.1,2019
47246,1,1,220,0,48,35.0,2017
47248,0,2,14,44100,35,28.0,2017
47261,1,1,87,0,47,16.7,2015
47270,0,2,14,0,40,67.0,2014
47312,1,1,220,0,23,35.0,2017
47327,0,2,21,0,27,58.0,2020
47356,0,1,47,0,44,33.4,2021
47363,0,2,13,0,10,30.152,2016
47366,0,1,38,0,19,26.0,2021
47373,0,2,16,0,44,18.86,2016
47384,0,2,10,0,24,34.5,2019
47416,0,2,15,55700,9,41.0,2019
47425,1,1,73,0,4,17.0,2012
47440,0,2,26,0,33,21.258,2019
47452,1,1,204,0,2,59.979,2019
47488,1,1,81,0,33,18.0,2015
47508,0,2,26,0,31,21.3,2018
47516,0,2,17,0,23,41.5,2022
47582,1,0,0,0,21,60.2,2022
47588,1,1,265,59900,2,33.8,2012
47608,0,2,19,0,35,15.0,2014
47621,0,2,14,0,32,45.7,2017
47627,1,1,125,0,4,22.2,2019
47637,1,1,81,0,30,16.0,2014
47642,1,0,0,0,14,96.0,2022
47656,1,1,149,0,12,40.0,2020
47670,0,1,35,0,47,7.0,2011
47678,0,2,14,90700,48,47.9,2018
47690,0,2,22,0,48,20.9,2019
47697,1,1,56,0,40,21.8,2011
47703,1,1,58,0,2,5.499,2014
47706,1,1,58,0,20,16.999,2018
47737,0,2,22,0,24,26.0,2020
47761,0,1,32,39995,40,38.0,2019
47763,0,2,15,0,12,57.0,2015
47767,0,2,25,0,37,28.2,2022
47771,1,0,0,0,19,78.0,2022
47776,1,1,87,0,1,8.9,2014
47858,1,0,0,0,24,48.9,2021
47871,1,1,76,0,35,9.079,2014
47873,0,2,6,0,6,16.5,2014
47894,1,1,103,0,30,20.0,2014
47899,1,1,124,0,40,26.0,2017
47904,1,1,100,0,5,13.816,2017
47921,1,0,0,0,13,32.3,2022
47922,1,1,87,0,18,10.042,2015
47923,0,2,26,0,28,33.0,2020
47934,0,1,32,0,49,29.49,2022
47952,1,1,76,0,22,19.0,2016
47983,0,1,126,0,20,32.1,2019
47984,0,2,14,184400,43,80.0,2018
48015,0,2,14,0,37,58.0,2018
48025,0,2,16,52650,48,37.0,2018
48031,0,2,26,0,39,25.0,2019
48038,1,1,239,38500,23,22.3,2019
48092,0,2,13,0,40,68.0,2019
48093,0,2,25,0,35,34.5,2019
48104,0,2,19,0,6,14.5,2013
48124,0,2,18,0,32,87.3,2021
48135,0,2,21,0,15,40.0,2021
48156,1,1,84,0,33,19.0,2016
48157,1,1,76,0,28,6.9,2013
48162,0,2,22,0,4,26.0,2020
48227,0,1,97,0,17,25.004,2018
48230,1,1,289,0,20,102.0,2020
48257,0,2,26,0,1,24.0,2020
48263,0,2,12,36900,23,23.0,2019
48270,0,2,29,0,2,21.53,2019
48286,0,2,14,0,20,46.745,2017
48353,0,2,29,0,42,20.998,2017
48354,0,2,14,90700,6,47.9,2018
48403,1,1,289,0,16,85.0,2019
48412,1,1,84,0,1,51.0,2018
48435,0,1,33,0,27,30.2,2017
48443,0,2,14,90700,35,47.9,2018
48449,0,2,22,0,2,25.0,2018
48459,1,0,0,0,30,69.9,2022
48467,0,2,26,0,24,24.69,2022
48469,0,2,25,0,7,28.0,2017
48478,0,2,18,0,5,28.4,2021
48481,1,1,293,0,9,102.0,2020
48488,0,2,14,0,11,38.0,2016
48554,0,2,9,0,47,32.4,2018
48605,1,1,76,0,31,9.079,2014
48608,0,2,10,0,29,27.3,2017
48621,1,1,245,110950,21,26.427,2010
48651,1,0,0,0,30,67.07,2021
48655,1,1,81,0,49,18.0,2015
48674,0,2,27,0,5,16.5,2016
48712,1,1,87,0,11,36.0,2017
48715,0,2,22,0,35,42.0,2022
48734,1,1,220,98950,32,124.9,2008
48746,0,2,16,0,25,25.0,2017
48752,0,2,13,0,10,42.0,2018
48773,1,1,111,33950,45,16.251,2018
48792,1,1,62,0,42,11.9,2012
48844,1,1,81,0,24,18.0,2015
48856,1,0,0,0,20,32.3,2022
48916,1,1,245,109000,47,46.0,2011
48940,1,1,234,0,36,69.2,2020
48941,1,0,0,0,16,142.0,2021
48958,0,2,17,0,41,117.4,2019
48964,0,1,38,0,41,26.0,2021
49006,0,2,6,0,44,16.5,2014
49028,1,1,68,0,36,15.5,2016
49042,1,0,0,0,41,40.0,2020
49069,0,2,14,0,30,45.0,2016
49083,1,1,204,0,20,59.979,2019
49095,1,0,0,0,16,67.07,2021
49101,0,2,17,52900,18,37.0,2018
49134,1,1,82,0,37,13.9,2016
49145,0,2,14,0,7,36.98,2017
49149,1,1,239,0,6,33.0,2020
49176,1,0,0,0,9,42.8,2021
49182,0,2,17,0,14,29.5,2021
49185,0,2,21,0,44,58.0,2020
49195,0,2,17,0,13,43.0,2021
49196,0,1,53,0,42,26.0,2019
49208,1,1,68,0,40,10.0,2013
49211,0,2,22,0,15,42.0,2022
49216,0,2,14,0,45,36.98,2017
49241,1,1,208,69900,16,30.0,2014
49265,0,2,20,0,15,50.0,2021
49271,0,2,16,0,11,39.0,2018
49321,0,1,33,0,13,30.0,2018
49335,0,2,25,0,10,28.2,2022
49360,0,1,35,0,26,7.0,2011
49369,0,2,14,0,46,45.7,2017
49412,0,2,10,0,46,35.0,2016
49448,1,1,218,0,32,65.9,2021
49482,0,2,14,0,37,46.745,2017
49489,0,2,17,0,30,45.0,2019
49490,0,2,26,0,41,24.0,2020
49514,1,0,0,0,38,58.75,2022
49530,1,1,81,0,13,27.0,2017
49567,0,2,25,0,7,40.0,2020
49571,0,2,17,0,44,40.9,2020
49590,1,0,0,0,40,65.9,2021
49594,0,2,18,0,1,87.3,2021
49648,0,2,14,44100,28,28.0,2017
49649,1,1,84,0,1,12.0,2017
49675,1,0,0,0,13,36.5,2021
49677,0,2,14,54950,31,42.9,2018
49684,1,0,0,0,26,31.8,2021
49714,0,2,15,55700,47,41.0,2019
49724,0,2,19,0,14,14.5,2013
49741,1,1,239,0,15,25.0,2019
49750,0,1,32,0,34,38.0,2022
49777,1,1,238,0,47,22.857,2018
49795,1,1,270,0,20,82.5,2019
49797,0,2,16,52650,5,37.0,2018
49799,1,1,111,33950,34,16.251,2018
49811,1,1,84,0,13,19.0,2016
49832,0,2,29,0,10,20.004,2018
49834,0,1,72,0,32,18.0,2015
49839,1,0,0,0,39,95.0,2022
49889,1,0,0,0,24,136.8,2022
49933,1,1,76,0,20,15.6,2015
49936,1,1,153,0,36,42.0,2020
49939,1,1,84,0,35,12.0,2017
49943,0,1,40,0,39,32.3,2016
49976,1,1,58,0,26,5.499,2014
49979,0,2,25,0,28,40.0,2021
49980,0,2,27,34600,3,16.365,2016
49995,1,1,308,0,20,50.0,2020
50014,1,1,111,33950,15,16.251,2018
50015,1,1,289,0,6,102.0,2020
50073,1,0,0,0,34,40.0,2020
50080,0,2,20,0,48,43.0,2020
50084,1,1,239,0,29,33.0,2020
50125,0,2,14,0,18,73.9,2015
50131,1,1,62,0,16,11.9,2012
50136,0,2,13,0,31,68.0,2019
50158,0,2,14,89100,44,34.0,2017
50176,1,0,0,0,34,82.7,2022
50196,1,1,84,0,29,19.0,2014
50199,0,2,29,0,36,21.53,2019
50213,0,2,29,0,23,20.998,2017
50224,1,1,215,0,7,40.0,2020
50234,0,2,14,0,43,45.7,2017
50239,1,1,87,0,28,16.7,2015
50242,0,2,14,89100,17,34.0,2017
50254,0,2,27,0,30,24.0,2017
50267,0,1,31,75095,27,39.0,2018
50285,0,2,26,0,25,24.0,2020
50296,0,1,47,0,38,30.8,2020
50313,1,1,149,0,21,40.0,2020
50327,1,1,76,0,23,9.079,2014
50351,0,2,27,0,48,16.5,2016
50358,0,2,6,0,23,16.557,2015
50359,0,2,14,0,6,45.7,2017
50394,0,2,17,0,22,38.0,2019
50396,1,1,76,0,33,6.9,2013
50399,0,2,25,0,42,40.0,2020
50415,0,2,27,0,33,24.0,2017
50423,1,1,87,0,11,8.9,2014
50450,1,1,233,0,37,58.6,2021
50460,0,2,22,0,9,26.0,2020
50533,1,0,0,0,47,51.573,2021
50535,1,0,0,0,36,68.0,2022
50547,0,1,42,0,39,55.9,2022
50553,1,1,215,0,13,40.0,2020
50557,0,2,6,0,1,16.5,2014
50568,1,1,149,0,9,40.0,2020
50582,0,1,42,0,43,55.9,2022
50613,1,0,0,0,33,31.8,2021
50617,1,1,87,0,37,13.0,2014
50631,0,1,97,0,3,25.004,2018
50670,1,0,0,0,36,40.0,2020
50691,0,1,32,0,26,38.0,2022
50723,1,1,93,0,38,11.4,2015
50746,1,0,0,0,31,60.2,2022
50751,0,1,72,0,16,16.0,2014
50778,0,2,19,0,15,17.0,2014
50788,1,1,68,0,29,11.75,2015
50855,0,1,126,0,8,32.1,2019
50874,0,1,97,0,13,25.004,2018
50926,1,1,265,59900,25,33.89,2013
50931,1,0,0,0,25,33.5,2022
50981,0,2,25,0,5,34.5,2019
51000,1,1,87,0,33,42.0,2016
51008,0,2,26,0,21,25.0,2019
51045,1,0,0,0,33,60.2,2022
51129,0,2,16,52650,40,37.0,2018
51136,0,1,126,0,18,32.1,2019
51139,0,2,24,0,36,44.0,2021
51141,1,1,222,0,27,51.573,2021
51169,0,2,15,55700,26,41.0,2019
51172,1,1,239,38500,38,22.3,2019
51194,0,2,17,0,6,43.0,2021
51216,1,1,81,0,6,16.0,2014
51217,0,2,25,0,49,28.2,2022
51221,0,2,20,0,34,50.0,2021
51223,1,0,0,0,35,32.3,2022
51253,1,0,0,0,17,82.7,2022
51271,1,1,84,0,47,19.0,2016
51275,1,1,233,0,30,58.6,2021
51285,1,0,0,0,28,20.6,2022
51300,0,2,14,0,21,45.0,2016
51357,1,0,0,0,1,51.573,2021
51384,1,1,222,0,42,51.573,2021
51402,0,2,26,0,1,24.69,2022
51408,0,2,14,0,41,90.0,2019
51429,0,2,22,0,38,37.0,2019
51473,1,1,87,0,19,10.042,2015
51476,0,1,42,0,24,55.9,2022
51493,0,2,29,0,1,25.0,2022
51499,0,2,26,0,22,24.69,2022
51526,1,0,0,0,10,98.4,2021
51545,0,1,35,0,42,7.0,2011
51558,0,2,25,0,25,28.2,2022
51611,1,1,124,0,31,26.0,2017
51642,0,2,19,0,46,79.596,2020
51647,0,1,32,0,6,36.6,2021
51655,1,1,82,0,14,12.0,2014
51693,0,2,9,0,23,32.4,2018
51709,1,1,81,0,7,27.0,2017
51720,1,0,0,0,11,44.45,2021
51739,0,2,14,0,16,45.7,2017
51753,0,1,53,0,33,26.0,2019
51788,0,2,14,0,12,36.98,2017
51789,1,1,111,33950,19,16.251,2018
51822,1,1,76,0,5,9.079,2014
51826,1,1,234,0,35,69.2,2020
51880,0,2,20,0,41,21.0,2017
51897,1,0,0,0,43,102.4,2022
51917,1,1,234,0,1,69.2,2020
51926,1,1,233,0,26,58.6,2021
51988,0,2,14,54950,32,42.9,2018
51994,1,1,124,0,17,26.0,2017
51999,0,1,97,0,42,27.0,2017
52015,1,1,81,0,38,27.0,2017
52016,1,1,103,0,33,18.6,2013
52081,0,2,18,0,34,28.4,2021
52083,0,1,32,0,29,29.49,2022
52107,0,1,32,39995,6,38.0,2019
52112,1,0,0,0,48,65.9,2021
52135,0,2,12,36800,39,22.0,2018
52144,0,1,33,0,8,30.2,2017
52152,1,0,0,0,42,68.0,2022
52174,1,1,222,0,18,51.573,2021
52181,1,1,114,0,1,25.004,2018
52193,1,1,239,0,4,33.0,2020
52217,1,1,76,0,17,19.0,2016
52243,0,2,19,64950,14,46.0,2018
52318,1,1,222,0,29,51.573,2021
52326,1,0,0,0,12,96.0,2022
52402,0,2,16,52650,33,37.0,2018
52408,0,2,26,0,28,24.69,2022
52413,1,1,87,0,10,8.9,2014
52455,0,1,33,0,44,30.2,2017
52464,0,2,19,0,30,20.0,2013
52479,0,1,31,75095,45,39.0,2018
52501,0,1,32,0,5,29.49,2022
52511,1,0,0,0,48,68.0,2022
52533,0,2,22,0,45,43.912,2020
52539,1,1,81,0,46,19.0,2016
52592,1,0,0,0,48,103.4,2022
52599,1,1,203,0,45,119.8,2020
52605,0,2,13,0,15,42.0,2018
52624,0,2,14,44100,40,28.0,2017
52647,0,2,20,0,42,50.0,2021
52698,1,0,0,0,15,42.8,2021
52709,1,1,62,0,8,23.0,2016
52710,1,1,82,0,44,13.9,2016
52727,1,1,125,0,23,20.031,2018
52745,0,1,32,0,24,29.49,2022
52772,0,2,22,0,1,26.0,2020
52795,0,2,23,0,36,45.6,2022
52796,0,1,30,0,14,70.0,2021
52808,0,2,16,0,10,25.0,2017
52872,0,1,30,0,25,70.0,2021
52874,0,1,126,0,5,44.45,2021
52915,0,2,21,0,5,51.57,2021
52921,1,1,93,32250,26,15.2,2017
52957,0,1,53,0,14,18.374,2016
52962,0,2,10,0,15,27.3,2017
52977,1,1,222,0,23,51.573,2021
52983,1,1,81,0,49,16.0,2014
52998,0,2,17,52900,30,37.0,2018
53076,1,1,58,0,39,5.499,2014
53082,1,1,76,0,34,19.0,2016
53110,0,2,24,0,24,24.5,2021
53114,1,0,0,0,18,114.99,2022
53130,0,1,33,0,10,30.2,2017
53135,1,0,0,0,6,32.3,2022
53150,1,1,82,0,16,12.0,2014
53160,0,2,14,0,45,44.0,2015
53192,1,0,0,0,49,96.0,2022
53197,0,2,22,0,16,43.912,2020
53222,0,1,30,0,26,63.4,2022
53236,1,1,218,0,22,78.4,2020
53247,1,1,125,0,18,32.0,2017
53265,0,2,19,64950,43,46.0,2018
53273,0,2,16,0,5,18.86,2016
53278,0,2,16,52650,44,37.0,2018
53350,0,2,17,52900,27,20.5,2019
53356,1,1,84,0,31,12.0,2017
53365,0,1,31,0,37,37.3,2022
53391,0,2,8,0,27,30.0,2017
53425,0,2,18,0,25,39.0,2021
53436,1,1,58,0,32,3.0,2000
53439,1,0,0,0,31,35.9,2022
53443,0,2,17,0,36,45.0,2019
53497,0,2,19,0,11,18.5,2015
53507,1,1,125,0,48,32.0,2017
53518,0,2,17,52900,20,37.0,2018
53528,0,2,14,0,36,44.0,2015
53535,1,1,153,0,9,42.0,2020
53538,1,0,0,0,8,24.69,2021
53541,0,2,14,0,14,75.0,2016
53552,0,2,14,0,26,58.0,2018
53556,0,1,30,0,30,63.4,2022
53558,0,2,15,55700,32,41.0,2019
53570,1,1,87,0,44,36.0,2017
53583,0,2,17,0,48,25.0,2020
53607,1,1,124,0,36,26.0,2017
53635,0,2,14,89100,33,34.0,2017
53647,1,1,103,0,41,20.0,2014
53655,0,2,17,0,46,40.9,2020
53674,0,2,21,0,18,19.0,2018
53688,0,2,25,0,25,34.5,2019
53725,1,0,0,0,8,65.9,2021
53809,1,1,93,0,47,11.4,2015
53811,1,1,76,0,41,9.079,2014
53816,0,2,25,0,26,34.5,2019
53853,0,2,21,0,3,19.0,2018
53870,1,1,218,0,9,65.9,2021
53903,1,1,234,0,20,52.9,2019
53912,0,1,32,39995,34,38.0,2019
53945,1,1,110,0,8,20.0,2021
53946,0,2,14,0,42,73.9,2015
54029,1,0,0,0,23,51.573,2021
54073,0,2,17,0,21,40.9,2020
54080,1,1,68,0,20,10.0,2013
54147,1,1,265,59900,47,33.8,2012
54166,0,2,26,0,29,24.69,2021
54171,1,1,68,0,34,11.75,2015
54184,1,1,76,0,20,9.079,2014
54213,0,2,19,0,29,14.5,2013
54235,0,1,47,0,14,30.8,2020
54249,1,1,87,0,23,42.0,2016
54269,0,1,97,0,22,25.004,2018
54303,0,2,13,0,24,42.0,2018
54322,0,2,17,0,26,43.0,2021
54323,1,1,82,0,23,13.9,2016
54338,0,2,14,0,12,58.0,2018
54339,0,2,19,0,16,18.5,2015
54347,0,1,38,0,49,26.0,2021
54368,1,1,68,0,32,15.5,2016
54380,0,2,19,0,38,14.5,2013
54391,0,2,26,0,21,33.0,2020
54480,1,1,124,0,22,21.53,2019
54501,0,2,26,0,13,25.0,2019
54505,0,2,20,0,30,46.5,2020
54544,1,1,203,0,23,119.8,2020
54554,0,2,14,45600,36,34.0,2018
54567,1,1,114,0,42,25.004,2018
54575,1,1,82,0,6,9.035,2015
54586,1,0,0,0,39,27.4,2022
54589,1,1,220,98950,26,124.9,2008
54607,1,1,87,0,21,16.7,2015
54619,0,1,33,0,11,30.2,2017
54661,1,0,0,0,11,82.7,2022
54723,0,2,20,0,26,50.0,2021
54724,0,2,21,0,22,58.0,2020
54728,0,2,19,0,49,17.0,2015
54730,1,1,76,0,21,9.079,2014
54756,0,1,37,0,33,21.9,2014
54791,0,2,29,0,20,20.998,2017
54801,1,0,0,0,38,142.0,2021
54807,1,1,258,0,4,27.0,2020
54811,0,2,21,0,20,58.0,2020
54827,0,2,14,90700,41,47.9,2018
54833,0,2,26,0,34,24.0,2020
54841,0,2,22,0,23,37.0,2019
54844,0,1,32,0,7,37.413,2020
54856,0,1,35,0,24,7.0,2011
54866,0,2,20,0,22,50.0,2021
54887,1,1,208,69900,3,30.0,2014
54941,0,1,47,0,2,30.8,2020
54944,0,2,25,0,27,34.5,2019
54965,0,2,14,45600,19,34.0,2018
55056,0,2,14,45600,31,34.0,2018
55127,1,1,245,110950,23,26.427,2010
55135,0,1,42,0,20,55.9,2022
55136,0,1,36,0,19,32.3,2016
55143,1,1,293,0,19,102.0,2020
55165,0,2,19,64950,26,46.0,2018
55180,1,1,289,0,31,102.0,2020
55197,0,2,29,0,38,20.998,2017
55202,1,1,68,0,49,11.75,2015
55210,0,2,17,0,8,43.0,2021
55241,0,1,37,0,18,21.9,2014
55247,0,2,14,0,37,45.0,2016
55256,1,1,81,0,10,27.0,2017
55274,1,1,270,0,27,82.5,2019
55275,1,1,114,0,21,25.004,2018
55334,0,1,47,0,42,30.8,2020
55335,0,2,14,0,25,73.9,2015
55367,0,2,26,0,40,24.69,2021
55371,0,1,97,0,13,27.0,2017
55398,0,1,97,0,17,27.0,2017
55403,0,1,53,0,32,26.0,2019
55407,1,1,76,0,10,9.079,2014
55432,1,1,125,0,37,20.031,2018
55442,1,1,62,0,8,11.9,2012
55492,1,1,84,0,11,19.0,2016
55518,0,2,21,0,30,40.0,2021
55547,1,1,111,33950,14,16.251,2018
55572,1,1,125,0,32,20.031,2018
55580,1,1,82,0,11,13.9,2016
55594,0,2,29,0,33,20.004,2018
55597,0,2,16,0,27,80.0,2018
55605,0,1,33,0,30,30.0,2018
55622,1,1,238,0,25,22.857,2018
55623,1,0,0,0,44,67.07,2021
55646,1,1,84,0,17,12.0,2017
55663,1,1,245,109000,36,46.0,2011
55682,1,0,0,0,49,67.07,2021
55720,1,0,0,0,49,24.69,2021
55729,0,2,26,0,1,24.69,2021
55759,0,2,17,0,21,117.4,2019
55771,0,2,17,0,31,40.9,2020
55813,1,0,0,0,39,98.4,2021
55817,0,2,6,0,37,16.557,2015
55821,0,2,14,0,49,36.98,2017
55844,0,2,16,52650,1,37.0,2018
55846,0,1,30,0,31,63.4,2022
55869,0,1,32,0,5,38.0,2022
55896,1,1,204,0,19,59.979,2019
55927,0,1,72,0,42,19.0,2016
55947,1,1,337,0,42,105.0,2020
55955,1,0,0,0,5,35.9,2022
55962,1,1,289,0,47,85.0,2019
55969,0,2,14,0,13,45.0,2016
55977,0,2,19,64950,40,46.0,2018
56007,0,2,17,0,32,45.0,2019
56045,1,1,245,110950,48,26.427,2010
56073,1,0,0,0,43,65.9,2022
56085,0,2,21,0,45,28.4,2021
56132,1,1,203,0,1,119.8,2020
56136,0,2,17,52900,24,20.5,2019
56203,1,1,103,0,39,20.0,2014
56223,0,1,72,0,18,19.0,2016
56241,0,1,53,0,19,26.0,2019
56277,0,1,53,0,28,26.0,2019
56278,0,2,14,0,48,90.0,2019
56281,0,2,19,0,25,18.5,2015
56285,0,2,29,0,43,21.53,2019
56288,0,2,19,0,11,17.0,2014
56320,1,0,0,0,48,69.9,2022
56348,0,1,38,0,21,26.0,2021
56359,1,1,93,0,18,11.4,2015
56378,1,0,0,0,30,114.99,2022
56382,1,1,83,0,3,20.0,2015
56384,1,1,200,0,9,70.0,2016
56415,1,1,249,0,6,69.0,2018
56427,0,1,72,0,31,18.0,2015
56429,0,2,26,0,48,24.69,2021
56432,1,1,82,0,30,12.0,2014
56434,1,0,0,0,1,40.9,2022
56435,1,1,68,0,41,10.0,2013
56439,0,1,33,0,7,30.2,2017
56440,1,1,234,0,27,69.2,2020
56442,1,1,337,0,10,105.0,2020
56449,0,1,72,0,10,16.0,2014
56471,1,1,84,0,40,51.0,2018
56485,0,2,17,0,32,117.4,2019
56486,1,0,0,0,22,24.69,2021
56503,0,2,13,0,43,42.0,2018
56534,1,1,270,0,11,82.5,2019
56545,1,0,0,0,14,43.0,2021
56568,1,1,210,0,7,60.0,2017
56573,1,1,203,0,34,98.4,2021
56634,1,1,68,0,18,15.5,2016
56638,1,0,0,0,42,24.69,2021
56649,0,2,12,36900,6,23.0,2019
56676,1,0,0,0,27,136.8,2022
